,AdjD,AdjDRk,AdjEM,AdjO,AdjORk,AdjT,AdjTRk,Conf,Luck,LuckRk,NCSOS,NCSOSRk,OppD,OppDRk,OppO,OppORk,Rk,SOS,SOSRk,Sd,Team,W-L
186,105.4,197,-3.33,102.1,175,69.4,38,BSky,+.017,127,-0.15,169,105.8,257,102.7,198,186,-3.06,225,,Northern Arizona,15-14
187,106.4,230,-3.39,103.1,154,63.0,273,SB,-.039,253,+1.36,129,102.7,137,102.4,203,187,-0.35,166,,South Alabama,12-16
188,104.6,181,-3.41,101.2,194,64.3,222,MAC,-.058,279,-1.49,203,103.8,169,103.7,151,188,-0.14,157,,Ohio,10-20
189,109.2,278,-3.58,105.6,114,66.8,121,B12,-.131,324,-13.03,324,100.7,73,105.2,102,189,+4.45,88,,Texas A&M,7-21
190,100.7,115,-3.69,97.0,269,59.9,312,MVC,-.069,294,-2.40,225,102.5,131,104.2,135,190,+1.72,127,,Indiana St.,9-19
191,104.9,189,-3.94,101.0,198,69.8,31,Horz,+.008,147,+5.50,43,102.3,123,105.3,100,191,+2.92,110,,Loyola Chicago,9-20
192,105.3,194,-3.96,101.4,192,66.2,147,Slnd,+.021,113,-4.27,254,106.9,297,98.0,288,192,-8.86,292,,Southeastern Louisiana,20-9
193,105.6,199,-3.98,101.6,187,69.2,45,MAAC,-.051,270,+2.89,75,104.1,185,102.3,205,193,-1.75,192,,Iona,11-18
194,102.1,145,-3.99,98.1,251,66.0,155,NEC,+.112,5,+2.53,88,107.3,308,100.6,246,194,-6.71,264,15,Monmouth,21-12
195,103.8,175,-4.07,99.7,223,62.8,276,Ivy,-.038,249,+4.35,56,104.3,191,101.9,222,195,-2.41,215,,Yale,12-15
196,106.0,209,-4.12,101.9,181,64.8,204,BW,-.007,184,+3.78,63,103.5,157,103.3,169,196,-0.20,160,,UC Riverside,11-17
197,106.4,227,-4.18,102.2,172,67.2,115,OVC,-.050,268,-6.60,290,106.7,291,101.4,233,197,-5.28,249,,Eastern Kentucky,14-15
198,107.3,244,-4.26,103.0,158,72.9,7,AE,+.052,54,+1.15,133,105.0,221,97.2,299,198,-7.86,279,,Northeastern,19-11
199,102.6,157,-4.28,98.3,247,63.7,244,SB,-.015,203,+0.08,164,104.7,205,103.5,156,199,-1.19,185,,New Mexico St.,13-14
200,103.2,163,-4.31,98.9,240,65.0,195,BE,-.017,209,+0.34,154,99.3,20,106.8,49,200,+7.54,32,,St. John's,6-21
201,106.2,216,-4.35,101.8,183,70.4,24,Ivy,+.032,86,-0.93,187,105.0,216,100.2,253,201,-4.75,245,,Brown,14-13
202,111.6,304,-4.45,107.1,93,66.6,129,OVC,+.082,24,+5.12,46,106.1,275,103.9,146,202,-2.22,208,,Morehead St.,16-13
203,103.2,164,-4.57,98.6,245,69.2,44,BSky,-.018,212,+0.28,157,105.2,227,102.1,211,203,-3.02,223,,Sacramento St.,13-15
204,103.5,172,-4.57,99.0,238,65.4,178,AE,+.040,69,-10.69,319,106.3,282,96.2,310,204,-10.14,309,,Maine,20-10
205,108.5,266,-4.64,103.9,145,65.4,181,Slnd,+.024,104,+2.63,86,105.5,245,98.7,275,205,-6.83,267,,UT Arlington,17-12
206,105.8,205,-4.69,101.1,196,69.9,30,BW,-.015,202,+1.88,113,103.6,158,102.9,185,206,-0.63,174,,Cal Poly,11-16
207,101.3,125,-4.69,96.6,273,64.5,211,Pat,-.115,321,-0.23,171,105.8,261,98.9,273,207,-6.88,268,,Bucknell,14-15
208,109.4,282,-4.76,104.7,130,67.5,100,MVC,-.062,284,+4.16,58,99.9,36,104.2,132,208,+4.39,91,,Evansville,7-22
209,106.2,218,-4.79,101.4,193,61.5,300,BW,+.034,81,+1.88,112,103.7,163,103.4,168,209,-0.32,164,,UC Irvine,11-17
210,107.8,252,-4.85,102.9,160,66.5,134,BW,-.023,221,-1.22,197,104.3,190,102.9,191,210,-1.40,190,,Cal St. Fullerton,11-17
211,101.5,128,-4.90,96.6,274,65.3,185,BSky,-.065,286,+2.19,105,105.0,215,102.8,193,211,-2.15,207,,Portland St.,11-16
212,105.7,202,-5.03,100.7,206,67.1,116,MAAC,+.034,82,+2.24,104,104.5,198,101.9,221,212,-2.61,219,,Siena,14-16
213,100.7,114,-5.05,95.6,284,69.9,29,SC,-.088,309,+6.40,33,103.7,162,104.1,138,213,+0.46,146,,Appalachian St.,9-21
214,106.2,217,-5.06,101.1,197,69.0,54,SB,+.025,102,-3.85,248,104.4,195,102.3,206,214,-2.09,204,,North Texas,13-15
215,107.5,248,-5.13,102.4,170,67.6,98,ind,+.033,84,-2.39,224,104.8,208,100.3,251,215,-4.41,241,,Texas A&M Corpus Chris,15-11
216,104.4,179,-5.17,99.2,232,68.0,87,MAC,-.031,237,-5.10,267,104.0,181,103.4,165,216,-0.63,176,,Eastern Michigan,13-15
217,104.9,187,-5.21,99.7,226,63.5,250,CUSA,-.044,259,+0.47,151,100.3,54,104.7,120,217,+4.40,90,,South Florida,7-20
218,111.9,309,-5.28,106.6,102,68.2,74,Pat,+.074,26,+0.83,142,104.6,204,97.8,291,218,-6.81,266,,Lafayette,18-10
219,106.3,221,-5.32,101.0,201,65.5,177,MEAC,+.019,121,+4.45,55,107.5,311,95.6,312,219,-11.89,318,,South Carolina St.,18-11
220,99.4,91,-5.50,93.9,294,61.0,308,CUSA,+.020,117,-2.49,227,102.3,118,104.6,126,220,+2.28,118,,Houston,9-18
221,113.1,319,-5.66,107.4,90,63.5,251,OVC,-.048,265,+1.45,126,105.8,255,102.8,192,221,-2.94,222,,Southeast Missouri St.,11-16
222,102.8,159,-5.69,97.1,268,66.0,154,BSky,+.010,142,-6.60,289,106.1,274,100.6,247,222,-5.54,252,,Montana St.,14-13
223,106.5,231,-5.89,100.6,208,64.5,214,MAC,-.069,292,+0.80,144,103.8,170,103.8,148,223,-0.01,154,,Northern Illinois,10-20
224,106.1,214,-6.17,100.0,217,63.8,240,MAAC,+.095,14,-6.68,292,106.0,268,100.7,245,224,-5.34,250,,Rider,17-14
225,104.0,176,-6.21,97.8,258,66.8,124,CUSA,+.009,144,-12.62,322,101.6,102,103.0,181,225,+1.41,136,,Tulane,11-17
226,106.3,225,-6.23,100.1,214,64.1,229,NEC,+.049,58,-2.01,215,107.8,320,99.0,271,226,-8.86,293,,Fairleigh Dickinson,17-12
227,103.5,171,-6.35,97.2,266,62.8,279,B10,+.055,48,-0.78,185,101.0,79,106.9,46,227,+5.91,57,,Penn St.,9-19
228,106.2,219,-6.36,99.8,221,62.8,275,BSth,+.017,128,+1.36,128,106.9,299,98.3,281,228,-8.63,291,,Winthrop,16-12
229,108.7,270,-6.52,102.2,173,67.0,118,SC,-.036,247,+0.08,162,104.4,196,101.4,235,229,-3.08,226,,UNC Greensboro,11-17
230,108.4,263,-6.53,101.9,180,64.2,224,NEC,-.041,258,-5.74,278,108.1,322,98.6,276,230,-9.42,300,,Central Connecticut,14-14
231,106.7,232,-6.57,100.1,213,68.3,68,Ivy,-.096,314,-4.15,252,105.4,239,99.4,264,231,-6.04,258,,Cornell,11-16
232,108.7,269,-6.63,102.0,177,61.0,307,B12,+.007,152,-9.50,313,100.9,76,104.9,111,232,+4.01,95,,Baylor,8-21
233,112.0,310,-6.66,105.4,119,67.7,92,CAA,-.094,313,-0.50,177,102.0,112,101.9,223,233,-0.15,159,,William & Mary,7-21
234,108.4,260,-6.66,101.7,185,63.2,263,MCon,+.054,52,+8.85,11,103.4,154,105.0,110,234,+1.55,131,,Chicago St.,12-20
235,107.2,242,-6.68,100.5,209,66.4,135,MAAC,-.026,229,+0.71,145,104.4,193,102.1,214,235,-2.28,209,,Canisius,10-20
236,111.0,299,-6.76,104.2,143,67.7,93,OVC,+.002,166,+2.27,99,105.9,264,103.3,173,236,-2.62,220,,Tennessee Tech,13-15
237,104.9,188,-6.88,98.0,252,67.9,89,SC,-.028,234,-1.13,191,104.0,180,101.6,230,237,-2.48,216,,Western Carolina,13-15
238,106.4,229,-6.92,99.5,229,71.1,11,Slnd,-.076,301,+8.24,13,105.0,219,100.9,243,238,-4.08,235,,McNeese St.,11-16
239,111.7,308,-6.96,104.8,126,67.3,111,OVC,-.026,228,-13.61,326,107.6,315,99.9,257,239,-7.68,275,,Jacksonville St.,14-14
240,104.7,185,-7.01,97.7,259,63.4,257,Pat,+.055,46,-9.88,316,106.9,298,95.4,316,240,-11.50,314,16,Lehigh,20-11
241,102.0,141,-7.05,95.0,291,61.7,298,MEAC,+.041,68,+5.49,44,107.8,319,97.8,293,241,-10.00,307,,Coppin St.,18-14
242,105.5,198,-7.11,98.4,246,66.6,130,BSth,-.060,280,+0.53,149,106.2,276,98.0,287,242,-8.13,286,,Coastal Carolina,14-15
243,106.3,224,-7.14,99.2,233,60.9,309,WAC,-.062,283,-6.68,291,101.2,88,105.1,105,243,+3.89,97,,San Jose St.,6-23
244,105.2,192,-7.22,98.0,254,68.6,62,NEC,-.015,204,-8.40,306,108.2,323,98.0,289,244,-10.16,310,,St. Francis NY,15-13
245,107.2,241,-7.28,99.9,220,71.1,13,ASun,-.187,326,-3.27,241,107.0,304,101.1,240,245,-5.93,256,,Florida Atlantic,9-19
246,106.3,223,-7.28,99.0,236,67.3,110,BSky,-.013,194,+5.61,41,103.9,173,102.9,187,246,-0.97,183,,Montana,10-18
247,110.3,292,-7.29,103.0,159,67.2,114,ASun,+.009,146,+11.29,5,104.9,210,103.0,184,247,-1.91,199,,Mercer,12-18
248,105.7,201,-7.69,98.0,253,68.7,61,Slnd,+.103,8,-5.14,268,106.8,295,99.1,267,248,-7.71,276,16,UTSA,19-14
249,105.8,204,-8.13,97.6,260,67.3,108,Horz,+.004,160,+2.03,109,103.3,150,105.0,108,249,+1.77,126,,Youngstown St.,8-20
250,103.5,168,-8.19,95.3,289,68.0,86,ind,+.061,40,-0.69,181,105.4,238,103.1,179,250,-2.31,210,,Texas Pan American,14-14
251,108.4,262,-8.46,99.9,219,58.7,320,MEAC,-.013,195,+12.46,3,105.8,256,97.5,294,251,-8.31,288,,Delaware St.,13-15
252,107.7,251,-8.69,99.0,237,65.4,182,SC,+.012,138,+2.94,74,104.1,183,102.0,219,252,-2.08,203,,Elon,12-18
253,108.5,265,-8.87,99.6,228,68.9,57,OVC,-.045,260,+4.72,50,105.4,240,103.5,158,253,-1.94,200,,Tennessee Martin,10-18
254,109.7,283,-8.95,100.8,205,69.1,50,A10,+.037,75,+2.66,84,101.0,82,106.5,62,254,+5.56,68,,St. Bonaventure,7-21
255,107.1,240,-9.19,97.9,256,69.3,43,BSth,+.107,6,-1.14,194,105.9,263,96.3,308,255,-9.52,304,,High Point,19-11
256,108.3,257,-9.35,98.9,239,70.9,15,MEAC,+.005,156,+1.67,120,106.7,293,96.9,305,256,-9.84,306,16,Florida A&M,15-17
257,108.3,259,-9.45,98.9,241,58.8,318,OVC,+.030,90,+11.40,4,105.4,241,104.8,115,257,-0.58,173,,Samford,12-16
258,111.2,300,-9.46,101.7,184,63.0,271,Slnd,-.040,255,+3.38,69,105.8,260,99.1,268,258,-6.72,265,,Texas St.,13-15
259,105.3,196,-9.61,95.7,281,72.5,9,Slnd,-.057,277,+6.66,28,105.8,254,101.2,239,259,-4.61,244,,Northwestern St.,11-17
260,101.1,122,-9.69,91.4,306,63.9,238,AE,+.037,76,-4.27,255,106.0,266,98.1,285,260,-7.82,278,,Binghamton,14-16
261,110.5,294,-9.85,100.7,207,62.5,285,MCon,-.004,179,+4.79,49,104.9,211,104.5,128,261,-0.34,165,,Southern Utah,10-18
262,106.4,226,-9.91,96.5,276,66.4,139,A10,+.014,135,+3.60,65,100.8,74,106.3,68,262,+5.59,67,,Fordham,6-22
263,111.6,306,-10.15,101.5,189,69.4,39,BSky,+.093,16,+1.96,111,103.8,167,101.9,220,263,-1.87,197,,Idaho St.,13-18
264,110.0,287,-10.19,99.8,222,64.3,219,CAA,-.005,180,-4.28,257,102.0,111,101.5,232,264,-0.46,169,,James Madison,7-21
265,113.9,322,-10.29,103.6,149,66.3,140,OVC,-.051,269,+7.82,16,105.3,234,104.6,127,265,-0.74,179,,Tennessee St.,7-21
266,104.5,180,-10.72,93.8,295,61.4,304,SWAC,+.023,108,+0.53,148,106.7,292,94.6,320,266,-12.06,320,16,Alabama St.,16-15
267,105.9,208,-10.76,95.2,290,67.5,102,Ivy,-.032,240,-4.03,249,105.5,246,99.9,258,267,-5.62,253,,Columbia,10-17
268,109.2,276,-10.91,98.2,249,68.3,70,MEAC,-.022,218,+2.38,96,106.4,286,97.0,301,268,-9.42,301,,Hampton,13-17
269,111.4,302,-11.10,100.3,211,63.6,245,NEC,+.048,60,-2.64,230,107.4,310,98.4,278,269,-8.95,295,,St. Francis PA,13-15
270,112.9,317,-11.50,101.4,190,62.8,278,NEC,+.061,41,+1.05,135,107.6,313,99.5,261,270,-8.05,283,,Robert Morris,14-15
271,108.9,273,-11.53,97.4,262,70.6,22,Slnd,-.004,177,-0.13,167,105.6,249,98.6,277,271,-6.99,270,,Sam Houston St.,13-15
272,108.3,258,-11.60,96.7,272,64.6,209,NEC,-.035,246,-2.48,226,106.9,300,99.0,272,272,-7.98,281,,Mount St. Mary's,10-19
273,109.3,280,-11.69,97.6,261,70.6,21,MAC,-.005,181,+2.26,101,103.1,146,104.8,116,273,+1.68,128,,Central Michigan,6-24
274,107.4,245,-11.74,95.6,283,65.1,190,ASun,+.099,11,+10.04,7,106.3,280,102.5,201,274,-3.77,232,,Stetson,12-15
275,105.0,191,-11.86,93.2,300,68.5,63,Slnd,+.030,91,+4.64,51,105.1,223,101.5,231,275,-3.57,228,,Louisiana Monroe,12-19
276,107.6,250,-11.92,95.7,282,65.9,165,NEC,+.074,29,+0.84,141,107.4,309,99.4,263,276,-7.98,282,,Wagner,13-16
277,109.3,279,-12.03,97.2,264,65.8,167,ASun,-.031,238,+7.97,15,105.0,217,102.1,212,277,-2.87,221,,Gardner Webb,9-20
278,106.9,236,-12.15,94.7,292,64.3,220,CAA,+.024,105,-9.13,308,103.2,149,101.7,225,278,-1.52,191,,Towson,8-21
279,107.9,253,-12.32,95.6,285,68.2,77,OVC,-.070,295,+3.22,70,106.2,278,104.2,136,279,-2.05,202,,Eastern Illinois,6-21
280,111.5,303,-12.40,99.1,234,64.2,225,Pat,+.095,13,-5.09,266,105.5,247,97.3,298,280,-8.26,287,,Colgate,15-14
281,112.4,313,-12.41,100.0,218,69.9,27,WCC,-.047,262,+2.86,77,102.4,128,105.7,85,281,+3.31,104,,San Diego,4-26
282,110.4,293,-12.44,97.9,255,71.9,10,NEC,+.055,49,-5.57,275,107.6,314,97.8,292,282,-9.79,305,,Sacred Heart,12-15
283,106.0,210,-12.53,93.5,297,69.3,42,Horz,-.110,320,+0.23,158,102.4,126,104.0,143,283,+1.62,130,,Cleveland St.,4-25
284,109.8,285,-12.63,97.2,265,73.5,2,Slnd,-.041,256,-0.76,182,105.7,251,99.0,270,284,-6.69,263,,Lamar,11-18
285,107.0,237,-12.88,94.1,293,63.0,272,AE,-.130,323,-1.98,214,105.3,235,98.0,290,285,-7.34,273,,UMBC,7-21
286,110.7,296,-12.89,97.8,257,64.4,218,ind,-.038,248,+4.98,47,102.5,130,105.7,87,286,+3.21,107,,IPFW,3-25
287,111.7,307,-12.98,98.7,242,70.7,19,SC,+.028,94,+9.27,9,102.5,133,102.7,196,287,+0.24,151,,Wofford,9-20
288,109.0,275,-13.01,96.0,279,65.9,164,BSth,-.010,192,-5.62,276,106.1,273,97.2,300,288,-8.95,296,,Radford,12-16
289,110.3,291,-13.11,97.2,267,67.6,96,ASun,+.103,9,-9.71,315,106.6,289,100.0,256,289,-6.58,262,,Jacksonville,13-15
290,110.0,288,-13.49,96.6,275,68.0,84,SWAC,-.078,302,-3.38,243,107.0,302,93.7,325,290,-13.33,322,,Southern,12-16
291,102.2,147,-13.87,88.4,314,68.2,78,SWAC,-.008,186,+3.82,62,106.6,290,95.6,313,291,-11.06,312,,Jackson St.,12-17
292,107.0,239,-13.91,93.1,301,64.0,233,MAAC,-.047,263,-4.74,262,105.3,233,101.7,226,292,-3.62,231,,Marist,6-22
293,107.6,249,-14.06,93.5,296,64.1,228,AE,-.033,242,-5.94,279,105.1,226,96.6,307,293,-8.53,290,,New Hampshire,10-20
294,110.3,290,-14.09,96.2,278,65.3,183,BW,-.008,185,-1.35,201,104.2,189,103.5,155,294,-0.71,177,,Long Beach St.,6-21
295,109.7,284,-14.16,95.6,286,64.0,235,AE,+.041,67,-3.53,244,105.3,231,98.2,283,295,-7.12,271,,Hartford,12-17
296,110.1,289,-14.69,95.4,287,64.0,236,AE,+.016,129,-7.24,297,105.1,224,97.0,303,296,-8.12,285,,Stony Brook,10-20
297,111.2,301,-14.78,96.4,277,68.2,71,MEAC,+.008,149,+2.65,85,106.4,285,95.2,317,297,-11.24,313,,Morgan St.,11-16
298,103.3,165,-15.39,87.9,315,69.2,46,SWAC,+.004,157,-5.29,271,108.2,324,94.3,322,298,-13.94,325,,Texas Southern,14-15
299,108.9,272,-15.43,93.4,298,69.1,48,SWAC,-.041,257,+8.52,12,105.6,248,95.5,314,299,-10.06,308,,Grambling St.,11-18
300,113.8,320,-15.58,98.2,250,69.8,32,NEC,-.067,290,-4.97,265,107.8,318,98.3,282,300,-9.49,303,,Quinnipiac,9-20
301,108.4,261,-16.07,92.3,303,63.2,266,MEAC,+.022,109,-6.34,282,107.7,317,94.1,324,301,-13.62,324,,Norfolk St.,12-17
302,111.6,305,-16.33,95.3,288,69.6,36,SWAC,+.038,73,-1.10,190,107.6,316,94.2,323,302,-13.43,323,,Alabama A&M,13-17
303,109.4,281,-16.60,92.8,302,71.0,14,NEC,+.006,153,-5.40,273,107.5,312,98.4,279,303,-9.11,297,,LIU Brooklyn,8-19
304,112.9,316,-17.12,95.8,280,67.3,109,MCon,-.057,276,+1.46,125,104.8,209,104.0,144,304,-0.87,181,,Western Illinois,3-25
305,110.6,295,-17.15,93.4,299,65.1,191,BSth,+.027,98,+9.62,8,104.0,179,100.4,250,305,-3.58,229,,UNC Asheville,9-20
306,114.3,324,-17.50,96.8,271,66.2,145,ASun,-.032,241,+2.45,91,106.4,283,102.1,213,306,-4.27,239,,Lipscomb,7-21
307,108.1,256,-18.14,90.0,311,70.8,18,Ivy,-.046,261,-3.15,239,104.6,202,100.1,255,307,-4.46,242,,Harvard,4-23
308,108.8,271,-18.21,90.6,308,61.3,306,BSth,-.110,319,-0.51,178,105.8,258,98.8,274,308,-6.96,269,,Charleston Southern,6-22
309,106.8,234,-19.39,87.4,318,65.9,166,MEAC,-.083,307,-5.14,270,108.2,325,96.0,311,309,-12.28,321,,Howard,6-22
310,107.4,247,-19.86,87.6,317,62.5,284,AE,-.055,274,-9.44,312,106.2,277,97.0,302,310,-9.16,298,,Albany,5-23
311,104.8,186,-20.85,84.0,321,62.1,291,SB,-.015,201,-2.69,231,104.5,199,103.4,166,311,-1.14,184,,FIU,5-22
312,112.9,315,-20.96,91.9,304,67.5,105,SWAC,+.074,27,-2.24,219,106.6,288,94.9,319,312,-11.69,315,,Alcorn St.,11-18
313,112.1,311,-21.96,90.2,309,63.4,260,MEAC,+.004,159,-3.79,247,106.6,287,94.6,321,313,-11.99,319,,Bethune Cookman,8-21
314,114.3,325,-22.61,91.7,305,73.1,5,ASun,-.009,190,+0.47,150,106.1,272,102.1,215,314,-4.03,234,,Campbell,3-24
315,113.0,318,-23.48,89.5,312,66.0,157,MAAC,-.039,252,-8.11,303,105.1,222,100.9,244,315,-4.17,236,,Loyola MD,1-27
316,109.0,274,-23.73,85.3,320,70.9,17,ind,+.015,132,-1.56,206,104.9,214,102.9,186,316,-2.04,201,,Savannah St.,4-24
317,114.2,323,-24.00,90.2,310,66.0,156,Slnd,-.030,236,-0.01,165,105.9,265,99.5,262,317,-6.46,260,,Nicholls St.,6-21
318,110.8,297,-24.04,86.7,319,63.2,264,SC,+.002,167,-1.75,208,103.6,160,101.3,238,318,-2.36,213,,The Citadel,6-22
319,112.3,312,-24.48,87.8,316,62.0,295,Ivy,-.040,254,-9.20,309,106.4,284,99.2,265,319,-7.17,272,,Dartmouth,3-25
320,108.0,254,-24.63,83.3,322,64.1,227,BSth,+.014,134,+0.84,140,105.3,232,99.1,269,320,-6.23,259,,VMI,6-22
321,113.8,321,-24.63,89.2,313,66.4,137,SWAC,+.063,39,+5.59,42,105.7,252,96.3,309,321,-9.40,299,,Prairie View A&M,7-20
322,115.9,326,-24.91,91.0,307,61.4,303,MEAC,+.057,44,-3.61,245,107.0,301,95.1,318,322,-11.84,317,,Maryland Eastern Shore,8-21
323,103.4,167,-26.66,76.8,325,73.1,4,MEAC,-.069,291,+6.93,26,107.0,303,98.1,286,323,-8.91,294,,North Carolina A&T,3-25
324,109.2,277,-27.26,81.9,323,66.1,150,Pat,-.027,231,-1.15,195,105.2,228,99.2,266,324,-6.00,257,,Navy,5-23
325,108.4,264,-30.49,77.9,324,61.8,296,Pat,+.001,169,-13.57,325,107.3,307,96.6,306,325,-10.65,311,,Army,6-21
326,112.5,314,-36.33,76.2,326,67.3,113,SWAC,-.013,197,+7.27,20,105.4,242,96.9,304,326,-8.50,289,,Arkansas Pine Bluff,1-26
